,fecha_ho_1,fecha_no,latitud,longitud,geometry,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual
1482,2023-01-14,2017-04-26,6.287481580331923,-75.59916446112103,POINT (831602.6529820854 1187274.153729193),11.592072436,12.839567666,15.187734476,46.292963796,58.809988366,87.88154550600001,104.406442246,204.370468903,268.788709429,414.831072181,468.095555071,497.412797931,103.15894701599998,106.585910902,213.579401583,316.80572195900004,415.364387781,472.587341547,496.599753796,100.810780206,118.206337612,235.584411549,332.812123486,413.343164071,472.038907897,494.795451086,74.783558034,140.775166964,219.101095604,327.803373571,396.807095551,450.678337237,483.438582146,74.623844754,149.263513588,229.19005273700003,367.613156251,401.151919301,439.599968247,483.7026331566,1811.259765625,22.94903055826823,197.1688435872396,0.9523358345031738,2.0,7.0,1999.781,2017-04-26,4,210.7456
1483,2023-01-14,2023-05-23,6.272240041977222,-75.61522216395593,POINT (829820.2249707812 1185593.230895901),1.9556795,37.20304514,38.74633154000001,76.11314644000001,79.87671215,114.81157327,114.81157327,164.739839663,208.306241607,230.340181677,280.697011004,416.038617117,83.96775301,94.96142147999998,140.953017253,182.423963127,198.71817832700003,257.17435723200003,403.233866717,79.00272291,115.33513521,139.270787503,183.965904667,195.622697434,255.572164732,397.942096157,41.32530855,84.60509207300001,129.705331956,147.755939917,191.591566554,222.469803904,362.222076587,75.175556803,85.580872983,130.868416896,150.106443887,203.771558574,227.431072964,361.511142213,1725.425030048077,35.70006854717548,193.29674353966345,0.18461981186499962,8.0,7.0,1864.2473,2023-05-23,5,247.5928
1484,2022-01-03,2016-11-09,6.289461058918805,-75.59842060653077,POINT (831685.6290938942 1187492.8958288913),0.0,4.6516914400000005,59.95577493,69.17015174,85.38012302499999,188.454233844,191.64551054,307.25943781800004,346.465285644,407.65247333200006,481.753967298,808.0306314530001,186.751654834,203.1440208,328.339458907,368.514924727,415.699382982,515.191241978,835.507591733,131.56281672999998,181.62503848,274.85621515799994,332.16869218700003,385.594263852,494.416730998,787.283571103,136.78909315,181.864753587,271.86997394799994,334.619793462,393.118118438,519.1324734780001,793.2131174630001,156.200690385,214.04448619700003,259.355944449,322.272350307,396.373844273,539.396518823,781.9997267880001,1847.2578125,32.101043701171875,63.3004150390625,0.676636536916097,9.0,7.0,1999.781,2016-11-09,11,214.80737
1485,2023-01-17,2024-04-30,6.202849977136435,-75.60386925645132,POINT (831054.7271880648 1177913.2155376738),0.0,20.209197745,37.715604115,49.747549655,70.222898605,91.118654415,91.118654415,133.682674191,146.898423395,151.8579642188,160.5318803143,215.496594132,72.477633571,72.477633571,119.240898441,136.47811246880002,144.2686640288,146.0901045643,199.9313594303,55.715654287,61.697223867000005,106.410855457,119.7161331848,127.5066847448,140.2274652803,186.7453744863,42.961807977,76.76797610699998,101.572034491,106.9622868748,115.2959513548,127.4736189703,174.1844670863,26.352804330000005,66.559869195,78.40683083900001,84.73515922280001,93.4090753183,105.81232318,151.0192634343,1634.3585379464287,37.108651297433035,112.110107421875,0.4766129766191755,8.0,8.0,1916.7314,2024-04-30,4,212.7518
1486,2023-01-17,2021-05-18,6.229629351409607,-75.52834499662143,POINT (839424.0554263144 1180852.1307230645),32.7180648,68.12752353,77.12933883000001,82.92297953,110.07909096,186.05911576,249.913605694,260.916731232,313.944102292,397.308475982,525.771487298,767.4484782449999,164.26600352,219.097059434,247.828198962,310.533001002,374.787870452,541.6991621427001,730.846563475,202.25547953,218.038314754,242.614095282,316.346981332,396.805468032,560.4470656627,729.041700305,204.986102464,210.841446114,241.205224582,340.894955332,417.863367062,564.6022878819999,725.286703805,184.469332674,184.489831602,237.038379292,315.631654552,425.506501992,560.095327345,702.600644665,1736.0602213541667,19.986190795898438,290.3163655598958,0.09233111143112183,7.0,7.0,1969.9814,2021-05-18,5,239.54109
1487,2023-01-14,2021-04-30,6.207114173950616,-75.60228128565387,POINT (831231.8897476381 1178384.4396598667),11.999503040000002,27.35189676,60.89345801,63.65074310199999,66.146394032,97.67260451200002,119.898385779,269.21569614400005,417.593157566,579.269012626,693.521413311,817.152864244,80.903589202,108.294616849,263.567963334,441.071512086,585.306220716,682.8991284250001,801.7071206740001,56.7895996817,179.427063528,243.598729388,433.469106273,579.3676817400001,652.801932419,769.867054418,75.2247261377,183.057346862,296.637898672,483.349270527,592.090373324,655.231096173,783.590167432,174.699590946,211.248163217,346.078371576,516.761914358,634.638744853,675.352434689,782.731648356,1528.8350360576924,25.685072678786057,33.26807110126202,0.10504981187673715,12.0,7.0,1916.7314,2021-04-30,4,212.7518
1488,2023-01-17,2017-04-09,6.229533947634416,-75.52374239088232,POINT (839933.5408824952 1180840.178858615),54.00132855,54.97839928899999,55.642549797,60.41999521099999,144.814174139,146.28997160499998,192.137692761,304.138784689,337.194836142,404.5742507196,409.1388415713,493.3368248312,181.818473884,198.940782872,331.27554542,338.18890450569995,403.7919958502,414.8929511059,494.5323732702,188.423927262,221.439227604,332.045964962,382.3339177607001,403.1424079672,415.0925143486001,530.5122920885,188.1712924,242.886159822,328.192725923,394.8725464417,400.8809222548,410.3674140446,525.7348466745001,135.322021062,216.28368848,248.863044871,316.7279350906,321.3197398193,335.8964730311,444.3950855465,1783.4686104910713,10.019992283412389,221.0899658203125,0.1423903022493635,7.0,5.0,1969.9814,2017-04-09,4,212.92358
1489,2023-01-17,2017-02-19,6.203575985403687,-75.6035996719982,POINT (831084.8042875428 1177993.4448768331),0.1022721272999999,3.08563987,3.17458212,4.48592807,7.610100744999999,11.193772699,12.4787059322,42.3522622002,118.3456829064,173.5739910764,173.5739910764,173.5739910764,8.149574443199999,12.3555232022,42.0446057202,157.2835750564,171.6027810764,171.6027810764,171.6027810764,8.4942756432,12.27110418,63.2919944232,171.5071356414,171.5071356414,171.5071356414,171.5071356414,8.756839798999998,11.67349768,77.8640391367,171.1789878114,171.1789878114,171.1789878114,171.1789878114,9.349699869999998,12.79839842,113.3419772654,168.5702854354,168.5702854354,168.5702854354,168.5702854354,1615.453404017857,29.781428745814733,51.254935128348215,0.567809922354562,8.0,7.0,1916.7314,2017-02-19,2,80.493675
1490,2022-04-18,2021-03-09,6.2017037,-75.6048047,POINT (830950.7982426498 1177786.7058848022),20.2458355,47.86089174000001,58.67095619,92.5317378784,107.1680888668,103.99992598010002,157.5352429041,204.31021615870003,207.0986081687,224.31628725810003,274.5514298121,486.5942548291,94.6352240901,132.7700913841,175.2999594387,177.9419201581,194.0802964381,271.4613414731,462.7729038391,112.6547846601,135.3086047141,162.5887953787,181.310321275,187.170173065,262.661019595,450.6687826691,79.6420089257,110.89460144,132.431038885,152.772037305,183.068935075,235.87156765500004,434.8462593607,87.90487062,112.070746365,119.549911215,138.892809685,187.119967905,231.7097291413,433.8321559823,1705.19140625,42.218953450520836,275.88144938151044,0.7224725882212321,8.0,1.0,1916.7314,2021-03-09,3,138.92967
1491,2022-11-01,2023-03-30,6.193311020452111,-75.55467758728213,POINT (836497.7742686019 1176842.5571709888),36.5358642,46.0936635,54.40937857,56.957896957,61.701450017,54.94979908700001,106.00545154,152.9706760605,164.35796420050002,174.1312248885,180.490685544,294.014692704,73.56376681,106.37631971300002,143.2768574605,160.0794734625,166.5987043785,170.6127572285,301.2772893225,79.100715123,130.500966693,136.8474222605,153.7660677185,164.1833220285,164.4508326285,301.3147951925,86.669222833,132.5964452205,133.9055726605,151.1975572885,161.2414724285,162.46232942849997,300.7878212925,122.7853782482,127.5708901405,136.6149591205,148.8475690085,155.0229199485,156.2437769485,294.5692688125,1829.3156960227273,30.53190751509233,200.98279918323863,0.20565475117076526,9.0,1.0,2252.5664,2023-03-30,3,162.57391
