,fecha_no,latitud,longitud,geometry,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual
2125,2022-05-05,6.280634951398861,-75.58025112526921,POINT (833694.0371417007 1186510.69283166),2.0416017,2.0416017,5.158283446,21.90703522,48.902410798,114.532289468,127.86959796,189.258626704,347.79422487,430.885621945,513.348853933,773.589599856,127.402163812,130.371929304,206.659076112,354.204736294,448.444829655,514.5811322669999,773.5096523099999,124.168737968,127.636597928,238.779554098,361.139942284,449.0546290150001,548.5154580569999,770.1907655499999,107.803013448,113.796238972,285.474452542,364.933675633,432.520064009,570.318210571,755.3299077029999,85.396157346,143.49471719000002,293.649765226,382.50412389,430.7287753659999,543.601289385,739.111717528,1553.6268028846155,5.621008066030649,148.10469876802884,0.45301393362192005,12.0,8.0,1999.781,2022-05-05,5,260.7479
2126,2022-05-05,6.175704771950071,-75.6419749158704,POINT (826827.1420917 1174922.50095486),2.1862111,6.12631834,11.74185577,33.305760006,78.448299958,140.825167771,175.894002441,249.89182823,430.088241555,544.46143367,650.73145955,1001.9642331395,170.125782701,174.37191746900004,277.00006046,435.5916600750001,566.2920618400001,666.7379157299999,998.5169956395,165.883720581,171.433429047,310.918212785,451.980476965,568.89430437,692.99473014,994.8305882095,151.51789684300002,168.50438871199998,357.018053067,456.215006057,552.889019212,712.376154092,979.8236997735002,107.072267399,158.383788752,352.348898687,464.425699582,536.695994572,675.533283218,937.5013615435,1703.977450284091,6.567158092151988,112.92156427556819,0.11858525059439919,14.0,8.0,2023.1007,2022-05-05,5,256.6499
2127,2021-03-17,6.264495056496783,-75.55499434622166,POINT (836484.74329002 1184717.28218406),27.129432500000004,55.5781101,66.38797643999999,82.29497257,113.967942238,106.85751037,121.20198535,156.27496069,177.06716139600002,184.953372216,194.239172366,349.037497013,83.14602077,91.94831789,131.89185695999998,154.171844346,164.46775086600002,170.46365376600002,320.416933377,82.81645507,95.72981418,122.500609166,143.925670406,154.22157692599998,183.653018386,312.452460157,68.79636299,95.419365641,117.846800346,127.706892446,138.002798966,179.805230436,300.934031857,48.40314924,67.39301710199999,88.63855132799999,96.792118578,106.077918728,163.97532205,275.277970751,1561.8253348214287,8.565037863595146,280.7041538783482,0.4959812845502581,13.0,7.0,1999.781,2021-03-17,3,149.55247
2128,2021-10-28,6.205230073019563,-75.66568069679697,POINT (824212.2284566606 1178196.62500894),18.818788,44.46006953,48.17172108,56.43174383,67.79174165,165.85685842200002,193.225897877,325.853978412,440.66382172,549.0866656400001,713.3561852729999,1110.847652196,148.417556077,197.935649237,306.989700863,429.874864571,535.0994240040001,687.160377074,1103.061813946,160.238126045,245.060568213,341.778235773,430.554230603,566.868987474,711.150920224,1126.716095176,173.65772792500002,244.621942063,367.490913093,457.143094723,572.999069884,726.202581383,1125.286994076,224.659633843,268.136565553,383.2152488210001,471.069822453,651.9321693740001,743.601977934,1114.076554426,1879.8689630681818,38.77353182705966,131.064697265625,0.4403569915077903,5.0,8.0,2009.2482,2021-10-28,10,252.97714
2129,2021-08-29,6.2818452379077625,-75.67677974165724,POINT (823009.1484438987 1186676.2384299003),5.15046547,9.10342064,41.99709161,60.48151176,98.222221256,227.57228115,307.216992752,374.488046432,429.901412906,569.4423856860001,579.695760606,1020.572797766,257.256951582,309.496488112,400.607085832,469.543953736,573.761496626,603.955106506,1044.83272318,253.507265712,273.503764042,383.999439046,482.135347426,538.040564436,587.542909666,1038.70261312,255.019343892,280.200070322,374.435318856,466.437305476,519.5561442860001,605.660491786,1044.86654072,217.278634396,273.105891846,336.69460936,465.50755504,481.81543479,618.8362418260001,1035.729082394,2784.471454326923,37.08832726111779,148.11495267427884,0.6472479746891902,5.0,1.0,1934.6694,2021-08-29,8,148.93948
2130,2023-11-02,6.207901325149523,-75.66201685247391,POINT (824618.7486436198 1178490.9282946999),2.0823505,18.08492532,22.31853843,30.19015133,41.015276769,58.18332487,74.09827849499999,101.185739514,117.626230114,129.698258844,172.515949734,224.074358694,47.24881585,59.935739445,94.522065954,102.460072354,140.013321584,157.34979197400003,210.02830632,53.12380407,59.928106495,90.503051074,98.107530574,141.782396904,164.038980234,209.69920867,47.257056535,68.126774875,84.518227324,97.797792624,134.45987448399998,157.819569214,214.50249774,40.668409405000006,59.526833241,77.175746644,90.639373754,133.466546584,154.25523133400003,215.48557393,2014.3825120192307,34.22005051832933,327.64663461538464,0.4912582177382249,8.0,1.0,2009.2482,2023-11-02,11,201.73386
2131,2022-10-23,6.251075135138029,-75.55257458916383,POINT (836748.4320599379 1183231.97028874),19.51508635,31.191394270000004,47.90342971,51.33746121,70.5356998,78.44197018,114.87424387,251.60488961,364.32629641,422.655325678,499.256457298,804.7552237980001,77.99224365,113.36456489,255.5514598,355.80027275,426.955097988,525.714005418,807.751753228,85.13148461,159.48491884,265.37109149,347.87668495,435.420212536,516.734630426,792.478784526,82.350990043,160.60589896,287.11607567,366.97067207,460.140999336,513.620499026,796.207874196,140.60348894999998,186.69813246,307.54567321,367.50713266,447.3466446,539.386637626,793.247079396,1571.9135298295455,0.5543765154751864,250.3055752840909,0.40754240209406073,13.0,2.0,1999.781,2022-10-23,10,257.31787
2132,2022-03-27,6.28363964248144,-75.64700918794195,POINT (826305.2580678996 1186864.7764723399),8.48858942,13.991523758,27.013822208,40.64999534,87.872862078,110.055642873,158.09801538300002,269.179967922,340.39878695,442.083811534,457.0144114140001,614.2728867789999,104.163277423,188.066392333,278.76875223599995,354.44164121,436.915359594,451.122045964,617.4592183550001,97.558253183,208.779847237,291.59703086,344.85715445,426.987639234,440.234605574,605.140129775,162.632664643,232.445225107,293.230280386,348.759894074,412.787442679,427.404186364,608.3418824949999,152.82791329,195.194562045,264.39701882,350.72864851400004,377.37608164400007,391.441728939,571.627751775,1898.744891826923,35.11307936448317,201.23668494591345,0.20593973306509164,12.0,0.0,1864.2473,2022-03-27,3,132.27205
2133,2022-05-19,6.204605447674344,-75.56589233265473,POINT (835259.6892130985 1178095.45825446),16.79786866,35.536121254,63.909627194,76.078159564,124.221268273,204.832567022,229.219258182,327.411809102,351.974636727,485.438480866,572.265745757,817.402163073,195.120720854,223.452352294,325.04470980400004,364.400456009,499.943900338,564.966606875,801.004442879,174.612743074,208.562160614,298.02272225400003,362.092368408,486.913918649,558.773700235,788.2137786789999,183.272610154,216.713137444,288.623613614,359.393666438,482.386237419,558.476720357,775.109392509,139.717892773,209.271941073,235.56421737,349.121871109,459.044551654,513.894247451,752.157695099,1574.5081380208333,5.0157216389973955,205.56878662109375,0.5196691354115804,13.0,8.0,1968.7611,2022-05-19,5,221.57657
2134,2021-05-05,6.194637253024038,-75.5629367705766,POINT (835583.8066594602 1176991.8209328598),12.561318354,64.317351559,86.497749303,137.054654326,162.30972258600002,167.12927019000003,197.45826389,276.20778210000003,331.22859829000004,501.01360010100007,604.305780558,750.2161888389999,117.33422649000002,144.38384669,251.13261190000003,310.9936719,456.477462131,558.205579893,699.242083794,122.61443399,133.66277941,230.1404157,338.41925442,473.684259371,569.280837186,678.6504421899999,68.735341,93.23396014,181.09919841,302.76308337,437.965275166,535.596606806,631.85753791,54.52861816,119.49197628,176.97919659000002,317.390759951,453.673128326,509.685198856,606.03320485,1681.6067708333333,6.2127532958984375,302.054931640625,0.31499133507410687,13.0,7.0,2252.5664,2021-05-05,5,267.39398
