fecha_no,latitud,longitud,geometry,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10
2016-06-14,6.199897714217269,-75.52464368161013,POINT (-75.52464368161013 6.199897714217269),0.0,0.0,21.73761716,79.89461916,93.10884535999999,277.583172082,367.925261103,388.88649546799996,589.034885498,711.1551602149999,727.4342751449999,1076.90495561,292.72114309299997,368.164747603,388.88649546799996,598.905326754,711.4647634749999,766.4815918089998,1111.17610897,346.187643943,346.427130443,447.605692378,590.61662818,700.394124785,757.892265845,1141.41506571,316.273693943,316.968367883,511.311943578,592.48093624,672.677833785,772.160103855,1112.48945861,277.82084604299996,298.54259390799996,492.49934124799995,587.41821249,636.557938225,765.8145945599999,1148.68342547
2018-09-14,6.202067023208692,-75.62488406254,POINT (-75.62488406254 6.202067023208692),6.4567219,29.367502449999996,32.37368712999999,74.76579687,139.66676833999998,151.40670885,183.09568749000002,229.7392830718,281.66936494180004,373.4267788118,409.4119353368,548.5655738155,148.30408949,161.51892888,211.63591072179997,290.7602310518,359.4453899518,385.07677178679995,539.4583825155,152.91374086000002,159.0895836778,208.6297260418,301.3969285918,368.9723773318,385.0465341068,561.2302871355,117.23780066,128.8650885778,167.3547825018,272.4422509918,333.9149443878,344.40455321679997,520.9064717355,56.261904873,70.317181383,132.33528995179998,241.30231477179998,282.11273517,288.07551406000005,465.296729699
2016-12-30,6.201916931651658,-75.59049677544073,POINT (-75.59049677544073 6.201916931651658),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.065112454,407.2585345401,0.0,0.0,0.0,0.0,0.0,150.338515209,433.62682415179995,0.0,0.0,0.0,0.0,76.31165409500001,157.23853981870002,446.6093380308,0.0,0.0,0.0,0.0,90.804617659,202.75841860269998,469.7739143608,0.0,0.0,0.0,0.0,112.065112454,212.19893817870002,496.8690375968
2018-10-23,6.256000774947103,-75.70066913692082,POINT (-75.70066913692082 6.256000774947103),3.384575133,51.819939679,58.494380699000004,113.740617198,118.31577745799999,196.57108470499998,280.331138255,420.036314725,542.919320652,656.414914052,722.768106347,940.883952042,193.954245455,249.66408556500002,375.24047494499996,497.55879064199996,612.2930324619999,677.4075763369999,898.5849018420001,223.4069232,297.20945262,406.80640715,498.48104069699997,632.918526387,677.228567287,895.015277257,179.05046559,284.06028195,377.00567286,480.60393286699997,594.889653027,623.1321059669999,838.723942337,235.38784477,279.48512169,426.10301129699997,541.483711727,602.7001320219999,653.408556947,842.969601177
2018-08-13,6.233638838379594,-75.65946397769683,POINT (-75.65946397769683 6.233638838379594),0.0,0.0,0.0,0.0,79.41876889,118.594556499,153.78483500000002,179.82774615,204.097709419,328.846652694,367.630782349,668.872004834,145.775549419,164.045710369,183.33591604999998,232.11562232900002,337.451222997,387.798196299,706.593033226,153.784835,167.352019039,184.82966058999997,241.734145099,338.70582429700005,388.085471729,740.475192443,158.7799843,168.07805896,192.50417431900001,284.473148674,339.611073229,388.085471729,798.1284860930001,89.84311087,102.51432916000002,113.085405429,237.11712464400003,288.212013459,312.040611819,778.561004103
2018-08-19,6.188821728958772,-75.66215838378947,POINT (-75.66215838378947 6.188821728958772),2.58177273,2.58177273,33.271790272,66.67638068000001,66.67638068,147.37478947,195.00734257,259.866353304,274.010134704,322.175457714,408.525099594,758.1005359989999,154.28965315,221.28612621000002,262.64309397399995,274.865572604,350.26200648400004,409.480982854,823.159514215,161.64295405000001,204.93583001,242.90342133400003,249.912159084,331.948029814,388.26776310400004,809.842316255,144.989149616,184.273250842,206.547148932,225.427616387,332.56996124700004,379.94414827699995,808.808239265,169.582522816,197.06552746199998,208.874401192,252.652433477,343.85444466700005,407.475574397,855.0728212549999
2017-11-30,6.181950158435878,-75.65256178682839,POINT (-75.65256178682839 6.181950158435878),7.2051549999999995,18.802053139999998,18.802053139999998,31.542275970000002,36.033342107,164.7670520295,222.89240750699997,288.3582665,401.440185156,421.95299467000007,540.153703137,912.084687324,155.65636776949998,213.38265124999998,301.413333794,390.080237916,442.96951686,554.7770079669999,923.417764104,197.276783867,215.33686447999997,310.129217494,390.080237916,443.84507103000004,555.472534207,979.489578104,200.03715068999998,237.9007441195,309.85182661600004,379.75732558,455.32693304,549.274217717,991.900252314,197.83436974300002,256.745422173,327.768045679,379.97700189299997,474.99624958000004,594.89091846,993.7022472369999
2018-08-28,6.285970202975889,-75.64607325544426,POINT (-75.64607325544426 6.285970202975889),20.579798,29.653149228,36.544203058,36.544203058,45.611200858000004,83.867491892,83.867491892,195.31569471400002,261.10693012499996,273.40644541999995,319.491799507,520.470092711,71.251857992,106.17358152199999,206.546360492,254.73376149,261.05703427000003,322.777743256,547.8105274070001,64.49068266,142.03743851000002,227.601421173,249.11287725800003,254.309687665,343.700152347,564.6260679850001,64.25985726,143.46080349,235.057385873,252.951405658,283.27213565700004,372.18764476399997,575.804553435,133.16843955000002,154.522974622,232.30401323300003,245.16063722799998,286.741011217,368.355277774,614.5566270039999
2016-06-07,6.267482634185309,-75.49673918095677,POINT (-75.49673918095677 6.267482634185309),11.72635897,13.72488229,33.50554599,42.87485844,64.971028595,106.706162809,119.762746819,243.9270441059,341.1574783179,402.09702669029997,480.392257626,634.7344550862999,104.5637930183,117.7327021763,258.6588091355,364.9486105395,401.95397891199997,517.3543593939,652.7037351839999,90.98068275799999,100.510229139,258.32516341219997,370.27556957499996,386.2987012891,512.2410414036001,634.850577294,91.06807770340001,91.77274925970002,269.5120945776,371.7572364153999,414.36471919009995,519.8757561046,626.148565319,64.6069040007,166.5438776936,284.05578602829996,346.1786349617,423.5521449877,520.2687821659,601.432301385
2017-10-15,6.1928307680291175,-75.53985810387569,POINT (-75.53985810387569 6.192830768029117),4.92784388,7.195051959999999,12.093973905199999,18.1301122252,32.8829582072,103.53145105940001,113.290927407,240.8671350986,360.3379111059,450.5608536073,552.941935555,725.580692903,103.9369902226,141.1229280924,264.7493478405,364.4604863809,452.7574609761,550.977290763,733.753458513,100.5204065042,164.9689907028,265.8647784003,368.9138790085,451.3724605587,596.9421027789999,730.319227745,124.51542896400001,173.1887453458,302.413121315,383.8180244869,473.703795865,612.168032479,727.479730901,144.18000640079998,211.34261956179998,330.456356607,423.931972027,531.5521470909999,618.191461701,719.1179621629999
