Unnamed: 0,id,fecha_hora,nombre_del,entidad,cargo,fecha_ho_1,incertidum,latitud,longitud,incertid_1,tipo_movim,origen,municipio,corregimie,vereda_bar,sector,direccion,muertes,heridos,desapareci,otras_afec,fuente,observacio,validado,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10
306,555,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-29 16:00:00,Baja,6.272197727379194,-75.61385196538161,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Olaya Herrera,,Calle 56 # 104 B - 31 Interior 164 Dirección de Referencia,0.0,0.0,,,DAGRD,,1,1740.3274147727273,36.58316872336648,12.591194846413352,0.5944682034579191,9.0,7.0,1864.2473,2022-03-29 16:00:00,3,132.27205,82.2707922,108.624795563,130.03568306300002,145.00837463300002,157.71382797300004,145.884645711,149.558760201,289.538889518,334.926683478,385.679480668,414.286162418,529.550855349,114.150329035,121.286911965,254.669600252,308.78022611200004,376.715160102,396.105046182,511.4858244830001,94.074570945,165.582148395,244.652559402,310.426751012,358.476803302,376.703554682,493.499394193,87.63709507500002,159.82756677499998,256.527311652,303.788937852,351.838990142,370.339758292,486.861581033,134.9818859715,200.90481684500003,247.666533775,293.750188515,326.500505565,345.001273715,497.867323906
307,556,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-29 17:00:00,Baja,6.275314714085044,-75.60681532465722,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Blanquizal,,Carrera 94 # 57 C - 65 Interior 102,0.0,0.0,,,DAGRD,,1,1607.1442307692307,17.205940833458534,194.5372596153846,0.4122526462261493,2.0,7.0,1864.2473,2022-03-29 17:00:00,3,132.27205,64.15448032,100.41733707,120.58729385,125.3666024,150.14710214,144.59621603699998,150.214028537,284.447574121,324.73169366,382.883108609,406.014079589,507.901128278,113.313133547,118.275022977,247.701597991,290.58223208,362.620062449,376.416237659,485.65682771799993,94.594046227,166.688499024,237.24403052500003,308.093318324,350.175802114,359.90144432399995,468.872254496,89.007843156,161.781186943,247.184358541,304.141308108,346.223791898,356.224979308,463.912322057,134.827272564,196.434959454,241.225812894,296.617354104,322.791006524,332.792193934,472.969985612
308,557,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-30 23:30:00,Baja,6.266987169,-75.654869357,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Palma,,Carrera 152 DD # 49 - 120,0.0,0.0,,,DAGRD,,1,2139.551106770833,22.34087626139323,342.6700439453125,0.7309231758117676,8.0,8.0,1934.6694,2022-03-30 23:30:00,3,133.02084,36.28805917,95.0268962,114.47043238,124.97077533,144.308319688,171.510515891,189.904799551,348.283490331,393.449730947,442.943077087,507.775391907,637.016439469,136.14256288899998,138.638721489,297.268035545,348.35526293500004,412.14940829,455.94097019,593.3624677045,117.78161616900002,170.352918129,278.048699425,332.24033938,434.57476824,453.42065231,605.936090829,103.42321184800002,189.679344498,280.809530241,329.534213777,423.66487575299993,441.439355657,617.3423969290001,138.246010334,210.12273906400003,277.434695039,317.336850759,405.222961539,422.649982849,599.249984089
309,558,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-29 15:00:00,Baja,6.27493275,-75.63002585,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Carrera 124 # 56 - 121,0.0,0.0,,,DAGRD,,1,1804.9603365384608,20.5012676532452,131.85086763822116,0.5798778167137733,8.0,7.0,1864.2473,2022-03-29 15:00:00,3,132.27205,92.426247389,127.935866989,139.625008619,154.408016359,170.288227105,158.351927046,161.50508688600002,310.532843058,375.155549672,420.40024795,460.56107690945,572.75097574845,120.64469942600002,130.273230288,276.004785678,347.61090435200003,422.74031229945,439.16659766245,570.59546587645,98.685696748,179.86936148799998,283.59711359899995,340.639534949,405.505421699,421.666620762,569.306549526,87.184127072,166.19398786800002,293.659680319,329.636882259,394.364143899,410.793396702,558.165271726,150.29334715800002,223.533285159,294.347847369,331.440850569,378.995423299,395.39628278200007,570.9748441060001
310,559,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-29 00:00:00,Media,6.272062048228954,-75.61421863780733,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Olaya Herrera,,Calle 56 # 103 DA - 77 Interior 157,0.0,0.0,,,DAGRD,,1,1756.1974431818182,38.22305575284091,164.04184792258522,0.7219441587274725,8.0,8.0,1864.2473,2022-03-29 00:00:00,3,132.27205,22.68887446,62.32673635,67.88024507,82.397885233,93.422505987,137.621231311,141.29534580100002,281.541995718,326.663269078,379.83596326800006,407.708934718,521.287440949,97.973854555,134.058617055,238.493125772,292.603751632,362.448370922,380.675122302,495.428502673,93.23530684499998,164.742884295,244.228194922,309.58748691200003,357.637539202,375.864290582,492.660130093,79.74175704500001,176.72969116500002,247.833929492,294.72363931200005,341.056537682,359.557305832,476.0791285730001,134.6912161715,201.703056575,247.090850535,296.373616025,325.92482232500004,346.519651015,497.291640666
311,560,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-30 02:00:00,Baja,6.24910417299998,-75.624314739,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Las Independencias,,Carrera 112 B # 36 - 39 Interior 302,0.0,0.0,,,DAGRD,,1,1635.990234375,30.182088216145832,38.379475911458336,0.3733191856971153,8.0,7.0,1916.7314,2022-03-30 02:00:00,3,138.92967,33.67861382,103.60697347,116.33284535,143.95191653,164.727792238,184.923035968,191.475496658,351.883106333,404.856245513,496.820418414,540.233069424,645.659222908,117.867875338,126.760040643,286.03373843300005,339.4121739117,452.828229194,479.90057519638,595.411274478,106.328064578,177.571840643,269.70986735300005,383.279326393,458.162581115076,468.53901927638,634.511645951677,83.9993254332,159.16345682600002,272.3708505397,358.670561494721,437.033091675076,447.40952983637993,613.3822015234321,134.1325833744,213.7874154444,269.1832339729,356.488928815076,414.359513015076,424.67216322638,607.407610343432
312,561,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-01 00:00:00,Media,6.258749650210432,-75.62076146769827,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Antonio Nariño,,Carrera 107 # 45 B - 51 Interior 217,0.0,0.0,,,DAGRD,,1,1599.4378551136365,37.14159323952415,149.56477494673297,0.63695274699818,8.0,7.0,1864.2473,2022-04-01 00:00:00,4,201.95624,26.33531692,104.58979153,130.4306092,151.42963947,169.307323694,188.945301204,211.26604327400003,332.94460135,407.496917689,454.41359014500006,507.240412652,600.8871041340001,145.672482684,152.410499894,308.963118714,361.227396784,412.796494434,451.556970254,548.967728048,111.944534784,114.201440564,269.859832974,321.267343394,392.696081694,413.767200434,531.398034944,99.778539864,176.553457084,258.983419794,335.103266704,398.925010224,410.298952674,550.1077027880001,70.82581914400001,181.426719556,261.157631415,307.388075494,368.082545114,379.7155892180001,519.475472801
314,563,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2020-11-18 00:00:00,Media,6.297301338838922,-75.5519820006989,Media,Deslizamiento,Lluvia,Medellín,Comuna 2 Santa Cruz,Andalucía,,Carrera 48 A # 107 - 86,0.0,0.0,,,DAGRD,,1,1564.8060825892858,28.896338326590403,333.35902622767856,0.588334356035505,12.0,7.0,1999.781,2020-11-18 00:00:00,11,214.80737,14.18888944,37.88142467,91.70534939,105.49750592,127.69239553,140.754178186,202.16531089200004,262.6947795485,290.09455448100005,332.4569699585,423.425637901,842.958766659,147.715714856,192.243078082,241.60602348600003,269.762236131,315.46395179100006,417.342071537,836.4719616990001,121.9503081825,157.0677586425,187.2360918325,224.91993706250005,276.5374656825,371.6416711825,810.001951293,124.2314291425,160.8560249025,196.6877049825,218.9071138425,268.6115169825,401.5746407125,839.558832103,119.759642249,146.83625738900002,173.952519391,218.913626969,278.036524599,395.784709629,830.3143859495001
315,564,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-02-06 00:00:00,Media,6.252956858346154,-75.63031395024066,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Salado,,Calle 39 DA # 119 C - 15 Interior 195,0.0,0.0,,,DAGRD,,1,1682.386997767857,28.23059517996652,119.14219447544644,0.7067558424813407,8.0,7.0,1864.2473,2022-02-06 00:00:00,2,74.083176,20.335844880000003,36.64008303,36.64008303,36.64008303,39.918234274,31.744132174,33.222392994,85.308459594,145.090893912,230.828999656,261.865213186,533.123569232,13.762831059999998,15.69770029,68.254225642,184.431834046,220.007156876,248.852991136,520.459473822,14.88433909,25.116170384,88.777825042,184.431834046,220.007156876,268.690146026,525.388385752,14.884339089999996,32.27653788,97.028822802,185.816529866,248.438315486,275.80568524600005,529.822396712,22.855244289,49.79054714,108.662134402,206.631542886,246.011678176,307.198014661,574.709592052
316,565,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-01 18:30:00,Baja,6.27671765999997,-75.603618446,Media,Flujo,Lluvia,Medellín,Comuna 7 Robledo,Fuente Clara,,Calle 62 A # 92 A - 22 (Dirección de Referencia),0.0,0.0,,,DAGRD,,1,1601.59765625,14.3150634765625,188.23336087740384,0.3456938450153057,12.0,8.0,1864.2473,2022-04-01 18:30:00,4,201.95624,18.290148530000003,55.948349275,108.989639515,150.89208988500002,159.724121056,198.300654534,228.019587614,327.151372354,383.441215034,448.705987634,487.657764424,567.740730833,185.046600296,191.219530071,323.286931409,368.140617319,423.825911259,449.999563679,541.225551238,132.73072702899998,137.555614353,271.393346439,315.393079809,383.185883469,399.848982149,497.580067308,96.446471186,128.908669303,229.719518759,276.64729238900003,355.055823069,364.781465279,472.744353228,89.610196422,159.552033518,240.844965008,304.141308108,346.223791898,356.224979308,463.912322057
317,566,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-05 03:00:00,Baja,6.288722322720262,-75.65010582467433,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,El Uvito,,Calle 70 # 153 B - 310,0.0,0.0,,,DAGRD,,1,1955.2366536458333,29.55060577392578,136.947265625,0.4544761578241984,8.0,0.0,1864.2473,2022-03-05 03:00:00,3,132.27205,9.65019943,33.66367047,75.79013133500001,89.645968455,92.29844709300002,144.48116669400002,188.098469878,278.794811675,290.0884115324,300.6799337624,357.0361521948,509.3231995038,124.638960024,168.50788072799998,258.95715637239994,272.1320995624,285.7307231424,377.0549773108,504.2483854938,108.7217292773,138.8818783123,213.4523844074,226.6273275974,243.5871623528,349.1561479058,497.5730895288,111.341731498,142.0543594275,198.4444932874,213.0489572674,248.7332902828,337.40809673580003,482.3074755088,121.655339723,195.529740382,206.8233402394,210.3964786294,273.7710809018,374.5198104678,511.2533072418
318,567,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-01 02:00:00,Baja,6.26521769499999,-75.540710442,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,Versalles No.2,,Calle 70 CC # 24 EE - 68 Interior 103,0.0,0.0,,,DAGRD,,1,1895.2609049479167,27.362803141276043,277.8146158854167,0.7104430198669434,13.0,7.0,1850.9341,2022-04-01 02:00:00,4,208.7147,29.612538300000004,69.78591560000001,103.489957193,124.818893874,135.11854005100002,182.851674661,228.21144132,298.20558224,380.296661254,440.620907704,501.050082471,579.644109751,179.3549083,191.50340828,298.94577177,359.78673565400004,426.062130034,464.342049431,572.331857316,145.96745766,158.10493993,267.90813411,326.665347114,419.670544821,432.252941211,546.316792566,132.74194211,169.27435968,242.81148316,339.290881874,405.580583261,410.384492464,523.359573616,122.302728879,183.546556299,257.710822183,330.09709685300004,394.87502316,400.269889063,513.501253915
319,568,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-04 06:00:00,Baja,6.268626,-75.6568765,Media,Complejo,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Palma,,Dirección de referencia calle 60 # 153-74,0.0,0.0,,,DAGRD,,1,2070.166015625,25.922345479329422,336.5943603515625,0.1211253404617309,8.0,6.0,1934.6694,2022-04-04 06:00:00,4,202.44017,22.98756704,24.46719491,74.6430229,137.62720199,164.381524768,183.123998851,252.700145727,340.00279673700004,431.9293181750001,484.627799225,568.918092257,649.2725405660001,224.513030661,251.862822177,350.85781150699995,449.1069634549999,483.790475675,568.080768707,681.1056720659999,179.85925251700002,196.431840157,329.129161537,401.384337205,441.106781231,511.9164168485,643.1280726545001,132.59449662699998,135.54301309700003,291.905866865,348.17087092500003,407.0429867185,453.6557592685001,593.3624677045001,107.140412886,183.254212598,266.731929949,332.955560349,427.473499863,444.900521173,616.588866889
320,569,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-01 13:00:00,Baja,6.288545927790142,-75.53903556284003,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Carpinelo,,Carrera 24 B # 99 B - 53 Interior 108 - Dirección de referencia,0.0,0.0,,,DAGRD,,1,1989.1390625,23.779145812988283,260.610400390625,0.6692866325378418,4.0,7.0,1850.9341,2022-04-01 13:00:00,4,208.7147,39.1908572,66.780549368,95.514932668,124.3747427675,142.561455604,174.7497593275,209.5521140475,271.2481685075,351.2226151175,378.6234641775,440.0060315625,530.7931611934999,168.59912605750003,179.0645653775,282.42686757750005,332.6229534175,361.8753226175001,409.51848289250006,508.17779208750005,142.8743464275,153.0700930275,257.9345093275,307.28234878750004,357.7577396225,383.5240105425,485.0690891675,121.353668403,142.391477318,225.68274898,285.17144203,351.272250195,358.50004498500005,458.82820803,104.998727353,143.40089368,228.511121038,268.62022447,334.445702895,341.67349768500003,442.53737043
321,570,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-20 01:00:00,Baja,6.35597,-75.696668,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 50 San Sebastián de Palmitas,Potrera Miserenga,,Calle 185 # 197 - 800,0.0,0.0,,,DAGRD,,1,1935.0921223958333,30.85276285807292,319.098388671875,0.7979283332824707,2.0,1.0,1630.5826,2022-04-20 01:00:00,4,165.20863,22.28423695,47.97242125,48.04871168,50.65445543,58.6012315,146.40261647,280.469532307,448.61913382,506.38870179,675.705497019,741.636299598,825.117353998,199.999075252,340.01902527000004,423.553781163,488.72396361,664.789479879,717.885457518,798.421105518,247.92998534400004,370.498455017,453.46057273,534.0801319,664.713189449,733.050886483,798.3448150879999,301.42162762400005,388.975831745,475.87423279,583.904089719,670.913063199,740.8988753030001,800.525953988,362.690996562,406.37147955,469.570822476,617.756323259,669.556773874,738.419698593,795.352998348
323,572,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-03-27 14:00:00,Baja,6.28701223799999,-75.597031694,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Monteclaro,,Carrera 94 # 70 GC - 70 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1768.9962439903843,23.6788330078125,151.67722731370193,0.7673521775465745,9.0,7.0,1999.781,2022-03-27 14:00:00,3,149.55247,25.8196671,34.98033367,44.79609362,72.61593298900002,96.245450545,126.76956024,137.84635077000002,259.432250306,324.912671726,408.650314016,427.0109253,547.639412966,117.36567646000002,184.79057333,260.93323302600004,355.648217726,398.974977636,417.33558892,538.5178436460001,106.918839175,174.11134170500003,264.348885101,344.17298896100004,387.499748871,405.860360155,527.042614881,107.832892965,186.043220984,264.905284351,316.883264671,357.910809071,376.271420355,516.6901940810001,128.41344207000003,192.58378552600004,257.11758034600007,328.62566661600005,342.30276684,361.81566620000007,511.70505973799993
324,573,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-04 00:00:00,Media,6.18537928299997,-75.672430027,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,Potrerito,,Calle 41 Sur # 91 A - 130,0.0,0.0,,,DAGRD,,1,2178.9567057291665,25.58271789550781,75.5044657389323,0.0347079808513323,17.0,5.0,2044.8639,2022-04-04 00:00:00,4,222.04674,64.48698599999999,88.16597525999998,129.695050005,209.804626865,230.347457165,222.420925905,302.81703957,400.9103313,541.5665834900001,605.108812719,711.420565199,802.9399449230001,248.737024025,288.35986663999995,444.04974304,528.8691556599999,588.995595619,692.287599339,819.8772050929999,224.15910555,246.722016495,437.285420375,500.240671099,570.860105134,650.649749194,808.087484488,159.886780305,166.01842005499998,367.267869815,437.596223799,512.6137937440001,569.6939060039999,731.530210248,141.632361335,226.665819805,358.59402376500003,425.098855274,545.242511034,547.475934864,784.909287633
326,576,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-04 23:00:00,Baja,6.281497066105928,-75.5374146564344,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 90 Santa Elena,Piedras Blancas - Matasano,,Calle 93 BB # 21 D - 69 Interior 102,0.0,0.0,,,DAGRD,,1,2134.3916766826924,39.08062039888822,112.94190392127403,0.9645442229050856,4.0,7.0,1850.9341,2022-04-04 23:00:00,4,208.7147,12.1711935,19.8620804,61.44767562999999,104.85027892,139.802418058,194.470031678,241.557115398,305.396896813,375.259221498,443.564327313,501.9551988599,574.2555452999,192.847559348,253.548915898,301.959769713,386.027098728,437.579152813,496.2066673099,579.5689466499,184.482282488,223.513183678,295.86870055300005,365.10091420800006,401.863052943,452.6197386199,544.255124217,166.995456158,179.139029258,279.983627958,333.13210326800004,374.271651763,408.156617063,514.6263578569999,145.8740965547,163.4395739447,250.7871991837,299.2244690737,380.7194529172,384.9520147172,492.3312868172
327,577,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-05 03:05:00,Baja,6.27224253600002,-75.617432266,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Olaya Herrera,,Carrera 108 # 57 - 36,0.0,0.0,,,DAGRD,,1,1695.1170372596157,27.29727407602164,339.12315955528845,0.5523976179269644,12.0,7.0,1864.2473,2022-04-05 03:05:00,4,201.95624,39.35137757,43.78283788,81.35681085,155.77033555999998,224.77231342,229.444813179,282.975912874,367.85737949200006,444.861281167,520.1397759710001,579.664929391,654.7939157339999,231.55762929900004,296.030168534,372.7651739040001,472.362171167,516.172456571,575.697609991,663.131578184,244.843858888,266.110875228,367.95326111,443.827537661,485.885314245,542.386443345,636.362347538,184.454559578,188.078145538,327.907546368,377.826921515,424.321218015,464.122001035,576.240191008,113.550453875,146.565305893,254.475639018,314.553965272,389.826021992,405.241892008,521.1033087999999
328,578,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-04 03:00:00,Baja,6.27188085699999,-75.613042918,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Olaya Herrera,,Calle 56 # 103 DA - 77 Dirección de referencia casa 1,0.0,0.0,,,DAGRD,,1,1755.17421875,19.023944091796874,224.6741943359375,0.4519278526306152,9.0,7.0,1864.2473,2022-04-04 03:00:00,4,201.95624,7.02964678,16.142537616000002,54.390903257,152.860516977,194.77907993,219.78606741,280.52425197,354.47728358150005,428.8900797955,485.5185674165,533.9055738965001,602.9407897394999,236.81649633300003,271.01802379000003,366.4725863015,439.1142798655,476.0123392365,524.3993457165,607.0559560995,214.938397913,235.420724853,360.7825209985,408.5857154195,447.5516222495,484.9312371095,581.5804688025,134.798167493,139.967117903,270.0553783485,312.9549158395,368.696219348,388.859556818,492.400164588,94.29066378,157.1006303915,228.5983222555,295.691019173,343.5377907665,362.4973733865,472.8618956445
330,582,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-05 06:00:00,Baja,6.2614015,-75.6164442,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Socorro,,Calle 48 # 108 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1583.792689732143,18.129268101283483,98.02716936383928,0.1375606570925031,8.0,7.0,1864.2473,2022-04-05 06:00:00,4,201.95624,45.863590833,52.400690613,86.613733883,147.1037919746,212.5756707066,200.54782398177,244.33190696427,333.87436249997,413.50620163497,484.28635209308,539.30848654878,607.08862277817,203.20365387177,255.75793333427,341.56096607996994,432.48928733497,478.62468186308,533.6468163187799,606.5843382681701,204.10761277427,229.32797572997,339.27817261997,406.72337622247,452.85162153638,501.28951035878,589.4501698581699,159.67217244967,165.59952080537,310.91016909537,354.40561135848,404.33079891178,437.5610554341801,553.14148220357,100.12764207337,128.30251745337,246.79625221600003,292.30587494648,371.83919948218,385.78445779218,510.77460775417
332,585,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-05 03:00:00,Baja,6.26501391579549,-75.634921176243,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 52 # 124 - 120,0.0,0.0,,,DAGRD,,1,1869.3694661458333,11.198717753092447,118.88185628255208,0.9001204967498779,8.0,5.0,1864.2473,2022-04-05 03:00:00,4,201.95624,21.43891938,31.051141595,72.86416507,169.77298745000002,224.613080105,237.584069615,287.29096254,377.22132896,466.896149135,548.225971631,614.793413661,682.7201552678,233.4677801614,293.77207366000005,374.78119593,504.9820936650001,539.553153401,605.8256242310001,695.4742887878,238.16085413,257.81543228,370.9078014,470.915725555,505.546881271,566.955119981,659.4975403459999,154.86437857,158.16099244999998,315.70478442,384.6413792128,426.354480239,467.103850321,581.0697366078,109.0591016902,153.71271927520002,267.8064240259,340.6402792253,418.626430005,431.8869291184,557.8088427478
334,587,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-05 03:00:00,Baja,6.26996178600001,-75.635857829,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Carrera 131 # 51 - 227 Interior 105,0.0,0.0,,,DAGRD,,1,1905.4525240384608,23.69975163386418,97.63301908052884,0.5145835142869216,8.0,8.0,1864.2473,2022-04-05 03:00:00,4,201.95624,21.43891938,30.11024801,72.86416507,170.10779554500002,230.025161755,246.086751195,297.490046806,389.764800836,473.913855336,553.20240588,625.38912524,694.175351934,244.994546005,305.458020326,389.157149826,514.1915705260001,548.2253952059999,618.8976933,712.875773674,246.79373899599997,265.898382876,381.5034609659999,475.37948338600006,510.5524112500001,576.3714903799998,675.110174044,170.512796367,173.491519267,328.902718906,398.888349116,439.130124116,483.252807846,590.236982184,103.8057601,146.53214889999998,263.256416395,335.480671791,412.759526621,427.438731035,565.484246599
335,588,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-05 03:00:00,Baja,6.267891216364686,-75.62401233625485,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 52 # 107 - 408 Interior 115,0.0,0.0,,,DAGRD,,1,1732.8939732142858,23.625457763671875,151.64747837611608,0.0806733795574733,8.0,5.0,1864.2473,2022-04-05 03:00:00,4,201.95624,36.023743419999995,43.44763102,81.470973877,165.53470391699997,237.33300484300003,243.134251168,291.564219858,381.218657763,459.387608863,544.613817628,608.820438108,676.490979357,243.782596518,304.177061898,383.693544213,500.5424104929999,537.854341558,602.060962038,688.4398100970001,237.216548751,259.09673016600004,368.321188796,463.395349506,500.897077521,560.193026841,652.10137645,178.94176864500002,181.69093569,327.60104038000003,387.96497574,429.16189900100005,471.210690091,578.443631776,103.2346992,140.06782877,259.019323836,332.672691574,409.38088276100007,425.740047531,544.848497576
336,589,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-05 21:00:00,Baja,6.246434429460784,-75.63282106386733,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 70 Altavista,El Corazón El Morro,,Calle 34 AA # 125 - 43 Interior 109,0.0,0.0,,,DAGRD,,1,1760.2496995192307,18.95127751277043,122.81912935697116,0.0702563249147855,12.0,8.0,1916.7314,2022-04-05 21:00:00,4,212.7518,22.90851393,43.761658375,67.980700255,107.405588015,204.611035135,242.185669389,282.208563324,346.45327532000005,471.14429273,526.003275674,655.173959534,724.892259676,232.064361995,277.053529794,361.745442815,463.4183879250001,563.503618639,635.600389639,703.8546152810001,230.507765825,257.374560015,372.198141375,454.341950921,545.3446521190001,612.307161759,707.868473561,206.871722345,217.660795815,382.977642885,428.172034599,526.0534887690001,572.5933975590001,681.610805861,125.1744276,128.62658045,289.257271575,340.588009519,461.32411517899993,478.063557239,606.415009091
337,590,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-01 15:00:00,Baja,6.275925895,-75.606815674,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Blanquizal,,Calle 58 # 94 - 61,0.0,0.0,,,DAGRD,,1,1585.46484375,22.88692959872159,25.720436789772727,0.6099865653298118,2.0,7.0,1864.2473,2022-04-01 15:00:00,4,201.95624,24.99575763,64.721787763,126.909735583,168.48013397300002,188.732383914,219.910075662,245.686768212,345.955199916,410.724435082,454.881503025,497.88570711,584.2407297930001,202.207719113,206.988887483,338.93589472099995,379.52408516,429.5228400909999,457.050440075,558.1973306780001,134.499814457,141.202806127,274.351172541,314.63529208,382.08672346899993,398.749822149,498.829047866,98.384014107,137.06451786399998,232.883957565,312.701063374,355.017732654,364.743374864,472.817141236,80.604184672,152.586026718,237.339964641,297.17530130800003,339.257785098,349.258972508,456.946315257
338,591,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-05 03:00:00,Baja,6.266450129753426,-75.6200656880932,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Carrera 107 # 52 - 09 Interior 143,0.0,0.0,,,DAGRD,,1,1741.84716796875,21.460978190104168,201.42622884114584,0.9814396699269612,8.0,8.0,1864.2473,2022-04-05 03:00:00,4,201.95624,39.35137757,43.78283788,81.46428464,159.08462308409997,219.08866171410003,218.1773825071,257.6181728161,345.5423416064,424.11338329739993,497.95724198500005,557.0365663719999,627.007383258,218.4344523251,268.7219567791,347.7216925594,454.22486325040006,490.533354385,549.612678772,636.788921868,205.4138990851,226.19177070940003,334.9147372594,413.2850709004,457.888452545,511.596025152,605.242716634,148.526898242,150.8895278723,300.98824560699995,355.040984109,404.326337752,440.2666457419999,549.832083634,92.556941044,134.325957454,251.245687612,307.841869335,388.53131042199993,404.288796162,523.049166194
